modelo,horizonte,paciente,simulacion,MAE,RMSE,pct_A,pct_AB,pct_DE
XGBoost,15min,6,3,0.11230204228816718,0.25218569665243695,100.0,100.0,0.0
XGBoost,15min,6,4,0.13481709123559302,0.2771877125824137,100.0,100.0,0.0
XGBoost,15min,6,5,0.13967472096388253,0.28461177232422885,100.0,100.0,0.0
XGBoost,15min,6,6,0.1174482264582538,0.25255119783761987,100.0,100.0,0.0
XGBoost,15min,7,1,0.10649529191350576,0.2509855714787792,100.0,100.0,0.0
XGBoost,15min,7,2,0.1236548565237102,0.2676536997806148,100.0,100.0,0.0
XGBoost,15min,7,3,0.11335081995885826,0.26585816516000665,100.0,100.0,0.0
XGBoost,15min,7,4,0.11878755135616638,0.26097294547385796,100.0,100.0,0.0
XGBoost,15min,7,5,0.13425890271784333,0.28713298264574344,100.0,100.0,0.0
XGBoost,15min,7,6,0.12348011720312273,0.264256454611458,100.0,100.0,0.0
XGBoost,15min,8,1,0.12744128197830315,0.28025687043121356,100.0,100.0,0.0
XGBoost,15min,8,2,0.1455523283971195,0.28342021863400546,100.0,100.0,0.0
XGBoost,15min,8,3,0.14382196041371256,0.29968815365242346,100.0,100.0,0.0
XGBoost,15min,8,4,0.22056833459167302,0.4165074820157873,100.0,100.0,0.0
XGBoost,15min,8,5,0.21861653219758945,0.3813364838079787,100.0,100.0,0.0
XGBoost,15min,8,6,0.2937713942602667,0.6463084731340895,100.0,100.0,0.0
XGBoost,15min,9,1,0.15794741823064373,0.31013484475115133,100.0,100.0,0.0
XGBoost,15min,9,2,0.25640170556157743,0.5391067839658902,100.0,100.0,0.0
XGBoost,15min,9,3,0.1573518106173193,0.33089636091520924,100.0,100.0,0.0
XGBoost,15min,9,4,0.223262900041244,0.3643289461533089,100.0,100.0,0.0
XGBoost,15min,9,5,0.37633817538471676,0.9394465888882557,100.0,100.0,0.0
XGBoost,15min,9,6,0.4302097606825371,1.0442491832260548,100.0,100.0,0.0
XGBoost,15min,10,1,0.11781300383296521,0.2749936017492226,100.0,100.0,0.0
XGBoost,15min,10,2,0.15573037565274597,0.324630437983536,100.0,100.0,0.0
XGBoost,15min,10,3,0.11663365655336497,0.26951085735045477,100.0,100.0,0.0
XGBoost,15min,10,4,0.15969107440906322,0.2967161291160729,100.0,100.0,0.0
XGBoost,15min,10,5,0.14784441332681156,0.30797120860380384,100.0,100.0,0.0
XGBoost,15min,10,6,0.17272400647973932,0.3545152252139402,100.0,100.0,0.0
XGBoost,15min,11,1,0.14965508745602912,0.31536632763538425,100.0,100.0,0.0
XGBoost,15min,11,2,0.19785801930230604,0.38074539802679325,100.0,100.0,0.0
XGBoost,15min,11,3,0.16572606306980348,0.35629685587937776,100.0,100.0,0.0
XGBoost,15min,11,4,0.19841547106642443,0.3580467371356095,100.0,100.0,0.0
XGBoost,15min,11,5,0.19925971527720968,0.3558983671809295,100.0,100.0,0.0
XGBoost,15min,11,6,0.2928772682780232,1.2396011807417227,100.0,100.0,0.0
XGBoost,15min,12,1,0.0802178241403523,0.21590966615489007,100.0,100.0,0.0
XGBoost,15min,12,2,0.10984741885555283,0.2812601520346755,100.0,100.0,0.0
XGBoost,15min,12,3,0.1035064732771824,0.3094796040702278,100.0,100.0,0.0
XGBoost,15min,12,4,0.22522300200936682,0.5503776272502833,100.0,100.0,0.0
XGBoost,15min,12,5,0.1297497796485284,0.2808863704805933,100.0,100.0,0.0
XGBoost,15min,12,6,0.1363728663614838,0.2832413330280696,100.0,100.0,0.0
XGBoost,15min,13,1,0.06678631723169812,0.23695257216071489,100.0,100.0,0.0
XGBoost,15min,13,2,0.07442949704474804,0.21162611802891468,100.0,100.0,0.0
XGBoost,15min,13,3,0.06060637007486411,0.19235810154296962,100.0,100.0,0.0
XGBoost,15min,13,4,0.08477799180914594,0.22341865120676724,100.0,100.0,0.0
XGBoost,15min,13,5,0.12269353062139825,0.3718731646205825,100.0,100.0,0.0
XGBoost,15min,13,6,0.1413888492994769,0.44981284070943783,100.0,100.0,0.0
XGBoost,15min,14,1,0.07565383955515562,0.21421067883027556,100.0,100.0,0.0
XGBoost,15min,14,2,0.084798780688718,0.23641531442475147,100.0,100.0,0.0
XGBoost,15min,14,3,0.0802310590760662,0.2219385726289362,100.0,100.0,0.0
XGBoost,15min,14,4,0.10142253456315445,0.23531861917544172,100.0,100.0,0.0
XGBoost,15min,14,5,0.11163916818065099,0.2625548256475896,100.0,100.0,0.0
XGBoost,15min,14,6,0.12379492847915304,0.2730835703235055,100.0,100.0,0.0
XGBoost,15min,15,1,0.16395974505980948,0.30812972362652635,100.0,100.0,0.0
XGBoost,15min,15,2,0.21995989148737458,0.399975655191067,100.0,100.0,0.0
XGBoost,15min,15,3,0.18244702404082133,0.4025314002537387,100.0,100.0,0.0
XGBoost,15min,15,4,0.23536695443730912,0.3995182558823849,100.0,100.0,0.0
XGBoost,15min,15,5,0.2951677998115047,0.5981353861444616,100.0,100.0,0.0
