modelo,horizonte,paciente,simulacion,MAE,RMSE,pct_A,pct_AB,pct_DE
ARIMAX,30min,8,1,0.24831855012496054,0.28702149667035975,100.0,100.0,0.0
ARIMAX,30min,8,2,0.2518754280528309,0.2901537356834659,100.0,100.0,0.0
ARIMAX,30min,8,3,0.2448476793173026,0.2842770355744972,100.0,100.0,0.0
ARIMAX,30min,8,4,0.24589836080271268,0.2835827400435219,100.0,100.0,0.0
ARIMAX,30min,8,5,0.24931862093507368,0.2891768781314096,100.0,100.0,0.0
ARIMAX,30min,8,6,0.24582411176253421,0.28545024894316173,100.0,100.0,0.0
ARIMAX,30min,9,1,0.24737147209709043,0.28670787962011174,100.0,100.0,0.0
ARIMAX,30min,9,2,0.2497429465447161,0.2898435647962868,100.0,100.0,0.0
ARIMAX,30min,9,3,0.2535937925960454,0.29389021634565166,100.0,100.0,0.0
ARIMAX,30min,9,4,0.24832084784776992,0.28675359479420065,100.0,100.0,0.0
ARIMAX,30min,9,5,0.2975464452328515,0.8177551303894917,100.0,100.0,0.0
ARIMAX,30min,9,6,0.2468118119700026,0.2853887186458098,100.0,100.0,0.0
ARIMAX,30min,10,1,0.2528744764148501,0.29187766535420245,100.0,100.0,0.0
ARIMAX,30min,10,2,0.2507410094912674,0.2887283701036026,100.0,100.0,0.0
ARIMAX,30min,10,3,0.24760733466776969,0.2870087328311255,100.0,100.0,0.0
ARIMAX,30min,10,4,0.2536478973971792,0.29042782413754475,100.0,100.0,0.0
ARIMAX,30min,10,5,0.25145356294446,0.2905625403930399,100.0,100.0,0.0
ARIMAX,30min,10,6,0.2567194468926822,0.2954851804854488,100.0,100.0,0.0
ARIMAX,30min,11,1,0.247323475473493,0.2868637766611092,100.0,100.0,0.0
ARIMAX,30min,11,2,0.24951222075032287,0.2901211777714063,100.0,100.0,0.0
ARIMAX,30min,11,3,0.25160886921700165,0.2902676825543983,100.0,100.0,0.0
ARIMAX,30min,11,4,0.24840984897966142,0.2875422100617568,100.0,100.0,0.0
ARIMAX,30min,11,5,0.24379112320141805,0.2832150777430756,100.0,100.0,0.0
ARIMAX,30min,11,6,0.2505922909932581,0.29036534333465314,100.0,100.0,0.0
ARIMAX,30min,12,1,0.2434644264304513,0.28376532760438694,100.0,100.0,0.0
ARIMAX,30min,12,2,0.24573330853335734,0.2851169895610378,100.0,100.0,0.0
ARIMAX,30min,12,3,0.24304051429670168,0.28436656452311204,100.0,100.0,0.0
ARIMAX,30min,12,4,0.2424217434810466,0.282888169460109,100.0,100.0,0.0
ARIMAX,30min,12,5,0.2488151753351198,0.286388703826916,100.0,100.0,0.0
ARIMAX,30min,12,6,0.25385344671315413,0.29257904003724156,100.0,100.0,0.0
ARIMAX,30min,13,1,0.24655751245925542,0.28741288254399205,100.0,100.0,0.0
ARIMAX,30min,13,2,0.2481272730772044,0.28854829223401063,100.0,100.0,0.0
ARIMAX,30min,13,3,0.25894826275595745,0.45313151616191216,100.0,100.0,0.0
ARIMAX,30min,13,4,0.24704427689347905,0.2849794120753959,100.0,100.0,0.0
ARIMAX,30min,13,5,0.25331065197649133,0.29177846132061536,100.0,100.0,0.0
ARIMAX,30min,13,6,0.2506750340660055,0.2899285495422728,100.0,100.0,0.0
ARIMAX,30min,14,1,0.2551021917117231,0.2945665965949812,100.0,100.0,0.0
ARIMAX,30min,14,2,0.25089011939738237,0.2893211102506813,100.0,100.0,0.0
